date,open,high,low,close,volume
2023-10-15 10:05:00+00:00,1556.86,1556.92,1556.85,1556.92,162.816
2023-10-15 10:10:00+00:00,1556.91,1557.3,1556.91,1557.3,187.0836
2023-10-15 10:15:00+00:00,1557.3,1557.3,1556.83,1556.83,270.4407
2023-10-15 10:20:00+00:00,1556.83,1557.51,1556.83,1557.5,176.0494
2023-10-15 10:25:00+00:00,1557.5,1557.74,1557.5,1557.74,122.9861
2023-10-15 10:30:00+00:00,1557.73,1557.9,1557.45,1557.45,237.7825
2023-10-15 10:35:00+00:00,1557.46,1558.28,1557.45,1558.28,156.5626
2023-10-15 10:40:00+00:00,1558.27,1558.34,1558.27,1558.33,114.31
2023-10-15 10:45:00+00:00,1558.33,1558.34,1558.33,1558.33,128.6099
2023-10-15 10:50:00+00:00,1558.33,1558.5,1558.33,1558.5,129.2032
2023-10-15 10:55:00+00:00,1558.5,1559.02,1557.5,1557.5,248.2084
2023-10-15 11:00:00+00:00,1557.5,1557.51,1555.85,1556.42,290.22
2023-10-15 11:05:00+00:00,1556.42,1556.43,1555.28,1555.43,299.7203
2023-10-15 11:10:00+00:00,1555.43,1555.7,1555.0,1555.53,227.2626
2023-10-15 11:15:00+00:00,1555.52,1555.53,1553.95,1554.78,351.4118
2023-10-15 11:20:00+00:00,1554.78,1555.71,1554.77,1555.62,202.0482
2023-10-15 11:25:00+00:00,1555.63,1556.26,1555.43,1556.19,191.2452
2023-10-15 11:30:00+00:00,1556.18,1556.56,1556.09,1556.39,113.6838
2023-10-15 11:35:00+00:00,1556.38,1556.39,1556.1,1556.14,115.4519
2023-10-15 11:40:00+00:00,1556.13,1556.18,1556.13,1556.18,84.4194
2023-10-15 11:45:00+00:00,1556.17,1556.32,1555.43,1555.44,139.563
2023-10-15 11:50:00+00:00,1555.44,1555.84,1555.43,1555.84,118.8937
2023-10-15 11:55:00+00:00,1555.83,1555.84,1555.52,1555.55,136.704
2023-10-15 12:00:00+00:00,1555.55,1555.56,1554.5,1555.39,378.3318
2023-10-15 12:05:00+00:00,1555.39,1555.39,1554.71,1554.8,166.1752
2023-10-15 12:10:00+00:00,1554.79,1554.8,1554.53,1554.54,107.6948
2023-10-15 12:15:00+00:00,1554.53,1554.8,1553.16,1554.79,699.639
2023-10-15 12:20:00+00:00,1554.8,1555.21,1554.46,1555.14,130.6051
2023-10-15 12:25:00+00:00,1555.13,1555.47,1555.13,1555.23,477.82
2023-10-15 12:30:00+00:00,1555.24,1555.24,1554.57,1554.57,222.7186
2023-10-15 12:35:00+00:00,1554.58,1554.58,1554.39,1554.39,89.3333
2023-10-15 12:40:00+00:00,1554.4,1554.4,1553.61,1553.97,394.6908
2023-10-15 12:45:00+00:00,1553.97,1553.97,1552.98,1553.0,628.8513
2023-10-15 12:50:00+00:00,1553.0,1554.33,1552.49,1553.68,1046.1729
2023-10-15 12:55:00+00:00,1553.68,1554.0,1553.28,1553.29,306.2247
2023-10-15 13:00:00+00:00,1553.29,1553.29,1547.44,1551.22,9392.906
2023-10-15 13:05:00+00:00,1551.21,1552.21,1550.81,1551.84,1304.3023
2023-10-15 13:10:00+00:00,1551.84,1553.65,1551.84,1553.54,768.3025
2023-10-15 13:15:00+00:00,1553.55,1556.2,1553.54,1555.78,1403.6917
2023-10-15 13:20:00+00:00,1555.78,1557.82,1554.98,1557.73,1014.6011
2023-10-15 13:25:00+00:00,1557.74,1560.45,1557.64,1558.49,2953.2412
2023-10-15 13:30:00+00:00,1558.5,1560.04,1558.21,1558.31,921.5952
2023-10-15 13:35:00+00:00,1558.32,1558.34,1556.48,1556.66,416.1435
2023-10-15 13:40:00+00:00,1556.65,1556.68,1555.24,1555.24,374.8537
2023-10-15 13:45:00+00:00,1555.25,1555.25,1550.72,1551.49,1630.8879
2023-10-15 13:50:00+00:00,1551.49,1552.29,1550.58,1551.21,925.4873
2023-10-15 13:55:00+00:00,1551.21,1552.23,1550.42,1552.23,477.0369
2023-10-15 14:00:00+00:00,1552.23,1553.69,1551.43,1553.53,404.0555
2023-10-15 14:05:00+00:00,1553.52,1553.81,1553.52,1553.61,268.6139
2023-10-15 14:10:00+00:00,1553.6,1554.69,1553.58,1554.34,167.3699
2023-10-15 14:15:00+00:00,1554.34,1554.58,1554.14,1554.19,167.6454
2023-10-15 14:20:00+00:00,1554.19,1554.6,1553.26,1554.6,178.1104
2023-10-15 14:25:00+00:00,1554.6,1556.51,1554.59,1555.33,456.5165
2023-10-15 14:30:00+00:00,1555.33,1556.04,1555.33,1555.5,274.4624
2023-10-15 14:35:00+00:00,1555.49,1555.57,1553.97,1554.67,193.7749
2023-10-15 14:40:00+00:00,1554.67,1554.72,1553.88,1553.91,149.4365
2023-10-15 14:45:00+00:00,1553.91,1553.99,1553.47,1553.83,123.9762
2023-10-15 14:50:00+00:00,1553.84,1553.86,1553.53,1553.63,145.1111
2023-10-15 14:55:00+00:00,1553.63,1553.64,1552.71,1552.72,179.683
2023-10-15 15:00:00+00:00,1552.71,1553.43,1552.69,1552.7,370.0801
2023-10-15 15:05:00+00:00,1552.7,1552.7,1551.3,1551.73,431.2408
2023-10-15 15:10:00+00:00,1551.73,1552.86,1551.57,1552.86,411.4212
2023-10-15 15:15:00+00:00,1552.85,1553.79,1552.85,1553.78,329.1469
2023-10-15 15:20:00+00:00,1553.78,1553.85,1553.01,1553.6,355.0899
2023-10-15 15:25:00+00:00,1553.61,1553.61,1553.04,1553.05,136.0625
2023-10-15 15:30:00+00:00,1553.04,1553.55,1553.04,1553.55,247.1712
2023-10-15 15:35:00+00:00,1553.54,1554.44,1553.54,1553.74,359.6153
2023-10-15 15:40:00+00:00,1553.74,1554.77,1553.53,1554.76,162.0016
2023-10-15 15:45:00+00:00,1554.76,1554.93,1553.39,1553.56,298.256
2023-10-15 15:50:00+00:00,1553.56,1554.13,1553.56,1554.13,365.169
2023-10-15 15:55:00+00:00,1554.13,1554.18,1553.82,1553.89,308.563
2023-10-15 16:00:00+00:00,1553.88,1554.65,1553.74,1553.87,274.8185
2023-10-15 16:05:00+00:00,1553.88,1553.88,1552.44,1552.45,370.9695
2023-10-15 16:10:00+00:00,1552.45,1553.41,1552.44,1552.92,228.9112
2023-10-15 16:15:00+00:00,1552.93,1552.93,1550.35,1551.63,667.4735
2023-10-15 16:20:00+00:00,1551.62,1552.53,1551.18,1552.53,239.319
2023-10-15 16:25:00+00:00,1552.53,1553.77,1552.39,1553.77,257.276
2023-10-15 16:30:00+00:00,1553.76,1554.75,1553.5,1554.54,242.9535
2023-10-15 16:35:00+00:00,1554.54,1555.57,1554.53,1555.15,420.4791
2023-10-15 16:40:00+00:00,1555.14,1555.99,1555.02,1555.98,171.3134
2023-10-15 16:45:00+00:00,1555.98,1556.0,1555.41,1555.76,255.8602
2023-10-15 16:50:00+00:00,1555.76,1556.0,1555.52,1555.6,281.1563
2023-10-15 16:55:00+00:00,1555.6,1555.73,1555.45,1555.72,123.0267
2023-10-15 17:00:00+00:00,1555.73,1555.89,1555.2,1555.88,162.0297
2023-10-15 17:05:00+00:00,1555.88,1556.0,1555.04,1555.73,273.3507
2023-10-15 17:10:00+00:00,1555.73,1556.56,1555.41,1555.41,399.4321
2023-10-15 17:15:00+00:00,1555.41,1556.23,1555.17,1556.11,249.272
2023-10-15 17:20:00+00:00,1556.11,1556.92,1555.96,1555.98,542.6508
2023-10-15 17:25:00+00:00,1555.97,1557.54,1555.97,1556.73,811.1413
2023-10-15 17:30:00+00:00,1556.74,1557.55,1555.49,1555.81,452.0791
2023-10-15 17:35:00+00:00,1555.81,1557.86,1555.8,1557.04,253.4797
2023-10-15 17:40:00+00:00,1557.03,1557.04,1555.91,1556.38,186.183
2023-10-15 17:45:00+00:00,1556.38,1556.78,1556.04,1556.09,219.1866
2023-10-15 17:50:00+00:00,1556.09,1556.84,1556.02,1556.84,131.0412
2023-10-15 17:55:00+00:00,1556.84,1557.77,1556.65,1557.76,146.589
2023-10-15 18:00:00+00:00,1557.77,1559.28,1557.48,1558.32,744.9647
2023-10-15 18:05:00+00:00,1558.33,1558.67,1557.38,1557.38,298.4173
2023-10-15 18:10:00+00:00,1557.38,1557.72,1557.38,1557.53,141.5798
2023-10-15 18:15:00+00:00,1557.53,1557.54,1556.99,1557.33,144.9378
2023-10-15 18:20:00+00:00,1557.32,1557.68,1556.93,1557.67,314.9837
2023-10-15 18:25:00+00:00,1557.68,1559.79,1557.67,1559.53,495.0199
2023-10-15 18:30:00+00:00,1559.53,1560.57,1559.24,1560.01,677.5599
2023-10-15 18:35:00+00:00,1560.01,1563.38,1559.53,1560.87,2311.4578
2023-10-15 18:40:00+00:00,1560.86,1564.64,1560.86,1563.26,1212.8988
2023-10-15 18:45:00+00:00,1563.27,1565.38,1562.83,1564.97,2158.0098
2023-10-15 18:50:00+00:00,1564.96,1565.15,1564.16,1564.77,506.9729
2023-10-15 18:55:00+00:00,1564.76,1565.13,1564.16,1564.98,336.4928
2023-10-15 19:00:00+00:00,1564.98,1565.34,1561.92,1562.65,499.4811
2023-10-15 19:05:00+00:00,1562.65,1563.92,1562.65,1563.02,667.4724
2023-10-15 19:10:00+00:00,1563.02,1563.23,1562.36,1562.38,331.2791
2023-10-15 19:15:00+00:00,1562.38,1562.69,1560.99,1561.04,389.3054
2023-10-15 19:20:00+00:00,1561.05,1561.73,1560.95,1561.01,184.4246
2023-10-15 19:25:00+00:00,1561.0,1561.42,1559.46,1560.19,795.8684
2023-10-15 19:30:00+00:00,1560.18,1560.58,1559.22,1559.22,191.561
2023-10-15 19:35:00+00:00,1559.23,1560.2,1558.86,1559.74,209.7499
2023-10-15 19:40:00+00:00,1559.75,1559.83,1558.5,1558.5,194.8095
2023-10-15 19:45:00+00:00,1558.51,1560.08,1558.42,1559.37,301.6669
2023-10-15 19:50:00+00:00,1559.37,1559.94,1559.25,1559.25,169.6929
2023-10-15 19:55:00+00:00,1559.26,1560.42,1559.25,1560.41,297.4045
2023-10-15 20:00:00+00:00,1560.42,1560.47,1559.47,1559.89,301.27
2023-10-15 20:05:00+00:00,1559.88,1560.22,1559.33,1560.22,223.875
2023-10-15 20:10:00+00:00,1560.22,1560.22,1559.84,1559.85,188.1316
2023-10-15 20:15:00+00:00,1559.84,1559.85,1559.08,1559.09,239.7206
2023-10-15 20:20:00+00:00,1559.1,1560.21,1559.09,1560.21,157.4375
2023-10-15 20:25:00+00:00,1560.21,1561.28,1559.83,1561.27,174.0101
2023-10-15 20:30:00+00:00,1561.27,1563.05,1561.27,1561.68,1059.9211
2023-10-15 20:35:00+00:00,1561.68,1561.86,1561.43,1561.57,267.3077
2023-10-15 20:40:00+00:00,1561.57,1567.62,1561.57,1564.11,4544.2021
2023-10-15 20:45:00+00:00,1564.11,1565.19,1562.02,1564.85,1533.0568
2023-10-15 20:50:00+00:00,1564.86,1564.94,1562.46,1563.83,759.8478
2023-10-15 20:55:00+00:00,1563.84,1564.59,1563.38,1564.31,507.9448
2023-10-15 21:00:00+00:00,1564.32,1565.25,1563.48,1563.61,529.3565
2023-10-15 21:05:00+00:00,1563.6,1564.33,1559.49,1559.86,616.0695
2023-10-15 21:10:00+00:00,1559.86,1559.96,1557.05,1557.38,1731.5756
2023-10-15 21:15:00+00:00,1557.37,1560.43,1557.0,1560.17,525.1039
2023-10-15 21:20:00+00:00,1560.17,1561.74,1560.17,1561.74,328.9169
2023-10-15 21:25:00+00:00,1561.74,1562.51,1560.01,1560.01,383.1269
2023-10-15 21:30:00+00:00,1560.01,1561.78,1560.0,1561.26,388.8094
2023-10-15 21:35:00+00:00,1561.26,1561.27,1559.78,1559.79,140.6375
2023-10-15 21:40:00+00:00,1559.78,1559.79,1557.1,1558.98,566.773
2023-10-15 21:45:00+00:00,1558.99,1559.51,1558.98,1559.51,132.4585
2023-10-15 21:50:00+00:00,1559.51,1560.28,1559.23,1560.28,176.4201
2023-10-15 21:55:00+00:00,1560.27,1560.46,1560.27,1560.34,122.3504
2023-10-15 22:00:00+00:00,1560.34,1564.33,1560.33,1564.33,504.7427
2023-10-15 22:05:00+00:00,1564.32,1565.36,1563.28,1564.98,801.7268
2023-10-15 22:10:00+00:00,1564.98,1566.33,1561.7,1564.64,1864.7478
2023-10-15 22:15:00+00:00,1564.64,1565.37,1563.13,1565.14,361.8625
2023-10-15 22:20:00+00:00,1565.13,1565.33,1562.89,1563.15,429.0432
2023-10-15 22:25:00+00:00,1563.15,1564.0,1563.15,1563.7,267.2628
2023-10-15 22:30:00+00:00,1563.71,1564.15,1562.57,1562.62,171.6517
2023-10-15 22:35:00+00:00,1562.62,1562.83,1561.46,1561.58,336.0932
2023-10-15 22:40:00+00:00,1561.59,1562.11,1560.19,1560.19,274.0295
2023-10-15 22:45:00+00:00,1560.2,1560.25,1552.74,1553.63,5297.3046
2023-10-15 22:50:00+00:00,1553.62,1554.83,1552.95,1554.0,915.022
2023-10-15 22:55:00+00:00,1553.99,1555.9,1553.11,1555.18,1092.0199
2023-10-15 23:00:00+00:00,1555.18,1555.19,1553.22,1554.2,405.0185
2023-10-15 23:05:00+00:00,1554.21,1555.04,1553.43,1553.69,251.4619
2023-10-15 23:10:00+00:00,1553.68,1554.86,1553.18,1554.78,696.6492
2023-10-15 23:15:00+00:00,1554.77,1555.21,1553.59,1553.6,238.3427
2023-10-15 23:20:00+00:00,1553.59,1554.78,1553.21,1554.78,642.9541
2023-10-15 23:25:00+00:00,1554.77,1555.65,1554.77,1555.23,197.4184
2023-10-15 23:30:00+00:00,1555.23,1555.6,1554.38,1555.2,237.5108
2023-10-15 23:35:00+00:00,1555.19,1555.74,1555.19,1555.33,108.1685
2023-10-15 23:40:00+00:00,1555.33,1556.45,1555.33,1555.83,338.0801
2023-10-15 23:45:00+00:00,1555.83,1557.53,1555.82,1557.53,470.832
2023-10-15 23:50:00+00:00,1557.53,1557.53,1556.86,1556.9,154.9493
2023-10-15 23:55:00+00:00,1556.9,1557.78,1556.89,1557.77,192.313
2023-10-16 00:00:00+00:00,1557.78,1559.18,1557.02,1558.89,1174.8441
2023-10-16 00:05:00+00:00,1558.9,1559.45,1558.83,1559.44,345.1229
2023-10-16 00:10:00+00:00,1559.45,1559.67,1558.28,1558.28,383.9274
2023-10-16 00:15:00+00:00,1558.28,1558.68,1556.38,1556.83,444.9832
2023-10-16 00:20:00+00:00,1556.82,1557.78,1556.76,1557.11,258.616
2023-10-16 00:25:00+00:00,1557.1,1557.29,1556.42,1557.24,257.5793
2023-10-16 00:30:00+00:00,1557.24,1558.2,1557.02,1557.78,188.4605
2023-10-16 00:35:00+00:00,1557.79,1558.07,1556.38,1556.48,257.473
2023-10-16 00:40:00+00:00,1556.47,1556.48,1555.06,1555.16,366.5042
2023-10-16 00:45:00+00:00,1555.16,1556.7,1555.15,1556.16,246.0583
2023-10-16 00:50:00+00:00,1556.16,1557.5,1555.92,1557.08,255.647
2023-10-16 00:55:00+00:00,1557.09,1557.2,1555.88,1556.57,332.3353
2023-10-16 01:00:00+00:00,1556.58,1557.81,1556.57,1557.81,268.6589
2023-10-16 01:05:00+00:00,1557.81,1558.54,1557.8,1558.08,409.4805
2023-10-16 01:10:00+00:00,1558.09,1558.38,1557.63,1558.24,159.6518
2023-10-16 01:15:00+00:00,1558.24,1559.49,1558.24,1559.23,566.3038
2023-10-16 01:20:00+00:00,1559.23,1560.76,1559.23,1559.94,498.8312
2023-10-16 01:25:00+00:00,1559.94,1564.0,1559.93,1563.28,1080.0649
2023-10-16 01:30:00+00:00,1563.28,1565.34,1563.27,1564.84,1273.1758
2023-10-16 01:35:00+00:00,1564.84,1565.28,1562.13,1562.47,516.5806
2023-10-16 01:40:00+00:00,1562.47,1563.99,1562.47,1563.27,400.9132
2023-10-16 01:45:00+00:00,1563.28,1563.92,1563.12,1563.89,309.6278
2023-10-16 01:50:00+00:00,1563.9,1565.34,1563.83,1564.29,590.4839
2023-10-16 01:55:00+00:00,1564.29,1564.98,1562.68,1562.98,739.0541
2023-10-16 02:00:00+00:00,1562.98,1563.11,1561.48,1561.86,320.6924
2023-10-16 02:05:00+00:00,1561.87,1563.71,1561.74,1563.69,316.6538
2023-10-16 02:10:00+00:00,1563.69,1564.28,1563.58,1563.99,293.1334
2023-10-16 02:15:00+00:00,1563.98,1564.97,1563.98,1564.88,231.1486
2023-10-16 02:20:00+00:00,1564.88,1566.32,1564.79,1565.83,448.649
2023-10-16 02:25:00+00:00,1565.83,1567.0,1565.76,1565.77,608.7686
2023-10-16 02:30:00+00:00,1565.77,1566.62,1564.34,1564.35,454.6384
2023-10-16 02:35:00+00:00,1564.34,1564.91,1563.28,1563.29,317.3123
2023-10-16 02:40:00+00:00,1563.29,1563.29,1562.5,1562.51,360.5669
2023-10-16 02:45:00+00:00,1562.51,1563.2,1562.0,1562.0,536.1901
2023-10-16 02:50:00+00:00,1562.0,1562.73,1562.0,1562.21,281.2993
2023-10-16 02:55:00+00:00,1562.21,1562.65,1562.1,1562.2,238.8629
2023-10-16 03:00:00+00:00,1562.2,1562.63,1561.48,1561.62,362.5366
2023-10-16 03:05:00+00:00,1561.61,1561.85,1561.39,1561.4,102.6801
2023-10-16 03:10:00+00:00,1561.39,1561.67,1561.22,1561.35,219.3802
2023-10-16 03:15:00+00:00,1561.35,1561.5,1561.04,1561.39,192.5063
2023-10-16 03:20:00+00:00,1561.38,1561.84,1561.23,1561.62,269.4521
2023-10-16 03:25:00+00:00,1561.61,1563.0,1561.61,1562.82,313.2067
2023-10-16 03:30:00+00:00,1562.83,1562.95,1562.5,1562.54,86.8065
2023-10-16 03:35:00+00:00,1562.54,1563.03,1562.32,1562.32,182.881
2023-10-16 03:40:00+00:00,1562.33,1562.85,1562.32,1562.84,185.3783
2023-10-16 03:45:00+00:00,1562.84,1562.98,1562.34,1562.54,335.0338
2023-10-16 03:50:00+00:00,1562.53,1562.84,1562.35,1562.47,218.4551
2023-10-16 03:55:00+00:00,1562.47,1563.07,1562.47,1563.0,382.4695
2023-10-16 04:00:00+00:00,1563.0,1563.48,1562.99,1563.33,216.5105
2023-10-16 04:05:00+00:00,1563.34,1563.34,1562.01,1562.01,248.6144
2023-10-16 04:10:00+00:00,1562.01,1562.18,1562.01,1562.18,115.1571
2023-10-16 04:15:00+00:00,1562.17,1562.18,1561.14,1561.14,246.1126
2023-10-16 04:20:00+00:00,1561.14,1561.18,1561.05,1561.07,112.3326
2023-10-16 04:25:00+00:00,1561.06,1561.82,1561.0,1561.68,324.9599
2023-10-16 04:30:00+00:00,1561.67,1562.18,1561.63,1561.64,246.8308
2023-10-16 04:35:00+00:00,1561.63,1561.9,1560.65,1561.24,593.4008
2023-10-16 04:40:00+00:00,1561.23,1561.25,1561.03,1561.25,138.147
2023-10-16 04:45:00+00:00,1561.25,1562.67,1561.24,1562.32,248.0163
2023-10-16 04:50:00+00:00,1562.33,1563.03,1562.32,1563.03,185.6434
2023-10-16 04:55:00+00:00,1563.02,1563.55,1562.14,1562.24,350.0564
2023-10-16 05:00:00+00:00,1562.23,1563.69,1562.23,1563.69,278.5864
2023-10-16 05:05:00+00:00,1563.68,1564.28,1563.51,1564.27,481.5515
2023-10-16 05:10:00+00:00,1564.27,1564.54,1563.25,1564.53,601.6288
2023-10-16 05:15:00+00:00,1564.54,1582.79,1564.53,1581.73,19778.9803
2023-10-16 05:20:00+00:00,1581.73,1585.51,1574.14,1578.93,5852.511
2023-10-16 05:25:00+00:00,1578.94,1585.0,1578.5,1584.28,2806.6774
2023-10-16 05:30:00+00:00,1584.27,1587.14,1580.27,1582.59,3037.2907
2023-10-16 05:35:00+00:00,1582.58,1588.64,1582.32,1588.63,3228.3761
2023-10-16 05:40:00+00:00,1588.64,1588.97,1584.56,1584.56,3195.1202
2023-10-16 05:45:00+00:00,1584.57,1586.47,1582.48,1583.93,1799.0681
2023-10-16 05:50:00+00:00,1583.94,1587.28,1583.79,1584.62,1867.5942
2023-10-16 05:55:00+00:00,1584.63,1585.68,1583.79,1585.27,1400.2289
2023-10-16 06:00:00+00:00,1585.27,1587.65,1585.27,1586.54,1755.4318
2023-10-16 06:05:00+00:00,1586.54,1587.68,1583.39,1584.43,1348.207
2023-10-16 06:10:00+00:00,1584.44,1586.44,1584.35,1585.52,1269.4581
2023-10-16 06:15:00+00:00,1585.52,1585.53,1581.83,1582.34,1243.7936
2023-10-16 06:20:00+00:00,1582.35,1582.68,1580.01,1581.1,2542.0473
2023-10-16 06:25:00+00:00,1581.11,1581.83,1577.72,1578.58,5090.7731
2023-10-16 06:30:00+00:00,1578.58,1581.8,1578.58,1581.52,804.0339
2023-10-16 06:35:00+00:00,1581.52,1582.26,1580.0,1581.03,958.781
2023-10-16 06:40:00+00:00,1581.03,1581.51,1579.63,1579.64,514.5442
2023-10-16 06:45:00+00:00,1579.63,1579.64,1577.88,1578.44,552.5763
2023-10-16 06:50:00+00:00,1578.44,1578.48,1577.0,1577.49,1039.8013
2023-10-16 06:55:00+00:00,1577.48,1578.74,1576.88,1578.03,2024.2056
2023-10-16 07:00:00+00:00,1578.03,1579.61,1577.96,1578.79,839.1764
2023-10-16 07:05:00+00:00,1578.79,1579.04,1577.48,1578.2,552.917
2023-10-16 07:10:00+00:00,1578.19,1578.77,1577.63,1578.01,575.3992
2023-10-16 07:15:00+00:00,1578.02,1579.0,1577.68,1578.32,537.1495
2023-10-16 07:20:00+00:00,1578.32,1579.34,1578.31,1579.34,312.7776
2023-10-16 07:25:00+00:00,1579.34,1580.17,1578.62,1580.12,631.8945
2023-10-16 07:30:00+00:00,1580.12,1581.42,1579.98,1580.13,561.8583
2023-10-16 07:35:00+00:00,1580.14,1581.76,1579.43,1581.24,494.0281
2023-10-16 07:40:00+00:00,1581.24,1581.24,1580.05,1580.06,330.0153
2023-10-16 07:45:00+00:00,1580.06,1580.38,1579.77,1579.77,539.9816
2023-10-16 07:50:00+00:00,1579.78,1580.26,1579.15,1579.15,464.8737
2023-10-16 07:55:00+00:00,1579.16,1579.24,1578.63,1578.73,412.807
2023-10-16 08:00:00+00:00,1578.73,1582.96,1578.73,1582.65,1632.2363
2023-10-16 08:05:00+00:00,1582.65,1582.66,1581.62,1581.63,337.1238
2023-10-16 08:10:00+00:00,1581.62,1582.0,1581.29,1581.7,1092.5322
2023-10-16 08:15:00+00:00,1581.7,1583.27,1581.3,1582.79,1989.214
2023-10-16 08:20:00+00:00,1582.8,1583.53,1581.48,1583.53,2501.7099
2023-10-16 08:25:00+00:00,1583.52,1583.64,1582.68,1582.96,547.4482
2023-10-16 08:30:00+00:00,1582.96,1585.0,1582.96,1583.81,750.0576
2023-10-16 08:35:00+00:00,1583.8,1584.08,1582.54,1582.93,622.2121
2023-10-16 08:40:00+00:00,1582.94,1583.39,1582.68,1583.39,408.5306
2023-10-16 08:45:00+00:00,1583.39,1583.39,1581.75,1581.76,804.4682
2023-10-16 08:50:00+00:00,1581.75,1582.0,1581.07,1582.0,778.0169
2023-10-16 08:55:00+00:00,1582.0,1582.0,1580.75,1580.75,318.4992
2023-10-16 09:00:00+00:00,1580.75,1581.51,1580.07,1580.08,413.1322
2023-10-16 09:05:00+00:00,1580.07,1580.08,1576.63,1576.88,1276.2557
2023-10-16 09:10:00+00:00,1576.88,1577.19,1575.0,1576.68,1197.6433
2023-10-16 09:15:00+00:00,1576.69,1577.13,1575.69,1576.89,798.1497
2023-10-16 09:20:00+00:00,1576.9,1579.38,1576.18,1577.03,1363.3446
2023-10-16 09:25:00+00:00,1577.02,1577.82,1576.0,1576.46,868.3773
2023-10-16 09:30:00+00:00,1576.46,1579.01,1576.04,1578.19,666.2553
2023-10-16 09:35:00+00:00,1578.19,1580.0,1578.18,1579.99,393.2184
2023-10-16 09:40:00+00:00,1579.99,1580.19,1579.23,1579.76,335.5162
2023-10-16 09:45:00+00:00,1579.77,1581.22,1579.76,1581.21,190.6074
2023-10-16 09:50:00+00:00,1581.22,1582.23,1581.13,1581.87,356.7517
2023-10-16 09:55:00+00:00,1581.87,1584.32,1581.38,1584.03,2117.5397
2023-10-16 10:00:00+00:00,1584.03,1584.15,1582.67,1582.94,1838.2165
2023-10-16 10:05:00+00:00,1582.93,1583.34,1582.82,1582.82,296.8354
2023-10-16 10:10:00+00:00,1582.83,1583.46,1582.56,1582.56,405.7865
2023-10-16 10:15:00+00:00,1582.56,1582.57,1581.56,1581.56,305.2586
2023-10-16 10:20:00+00:00,1581.57,1582.33,1581.56,1581.63,471.1583
2023-10-16 10:25:00+00:00,1581.62,1581.99,1581.1,1581.76,321.6761
2023-10-16 10:30:00+00:00,1581.77,1583.4,1581.76,1583.04,399.9898
2023-10-16 10:35:00+00:00,1583.04,1584.02,1583.03,1583.93,363.6572
2023-10-16 10:40:00+00:00,1583.93,1586.95,1583.93,1586.88,1956.5892
2023-10-16 10:45:00+00:00,1586.89,1587.13,1585.29,1587.12,1519.0143
2023-10-16 10:50:00+00:00,1587.12,1587.13,1585.13,1585.6,509.745
2023-10-16 10:55:00+00:00,1585.6,1586.5,1585.23,1585.23,437.3459
2023-10-16 11:00:00+00:00,1585.23,1585.7,1584.34,1584.75,411.7726
2023-10-16 11:05:00+00:00,1584.76,1585.13,1584.49,1585.13,292.3216
2023-10-16 11:10:00+00:00,1585.13,1585.19,1584.73,1584.83,303.2968
2023-10-16 11:15:00+00:00,1584.84,1585.03,1584.75,1584.75,215.9437
2023-10-16 11:20:00+00:00,1584.76,1585.36,1584.29,1585.35,347.3804
2023-10-16 11:25:00+00:00,1585.35,1585.36,1584.24,1584.24,336.1365
2023-10-16 11:30:00+00:00,1584.24,1584.25,1581.77,1581.9,731.7772
2023-10-16 11:35:00+00:00,1581.9,1582.49,1579.98,1582.44,3243.7698
2023-10-16 11:40:00+00:00,1582.44,1582.44,1581.14,1581.54,556.8905
2023-10-16 11:45:00+00:00,1581.54,1582.08,1580.9,1581.48,446.229
2023-10-16 11:50:00+00:00,1581.47,1582.16,1581.43,1582.16,329.4138
2023-10-16 11:55:00+00:00,1582.16,1582.88,1581.93,1582.72,499.1002
2023-10-16 12:00:00+00:00,1582.71,1582.82,1581.2,1581.21,491.0471
2023-10-16 12:05:00+00:00,1581.2,1582.49,1580.84,1582.48,329.9184
2023-10-16 12:10:00+00:00,1582.49,1584.31,1582.48,1582.54,608.9093
2023-10-16 12:15:00+00:00,1582.54,1583.44,1582.19,1583.43,758.3533
2023-10-16 12:20:00+00:00,1583.44,1584.5,1582.49,1583.66,984.1703
2023-10-16 12:25:00+00:00,1583.65,1584.98,1583.33,1583.69,1015.7402
2023-10-16 12:30:00+00:00,1583.7,1585.14,1583.69,1584.46,649.0027
2023-10-16 12:35:00+00:00,1584.46,1586.02,1584.37,1585.65,907.6447
2023-10-16 12:40:00+00:00,1585.65,1585.73,1584.18,1584.67,1145.3811
2023-10-16 12:45:00+00:00,1584.66,1586.43,1584.66,1585.87,1035.5398
2023-10-16 12:50:00+00:00,1585.87,1586.82,1585.83,1586.72,926.2656
2023-10-16 12:55:00+00:00,1586.71,1587.66,1585.99,1587.33,1358.5945
2023-10-16 13:00:00+00:00,1587.33,1587.54,1583.78,1586.09,1353.1844
2023-10-16 13:05:00+00:00,1586.09,1588.23,1584.62,1587.53,1074.4736
2023-10-16 13:10:00+00:00,1587.52,1587.81,1583.84,1585.38,1542.4721
2023-10-16 13:15:00+00:00,1585.38,1585.83,1583.44,1585.12,768.4032
2023-10-16 13:20:00+00:00,1585.11,1594.21,1584.71,1589.37,6805.1615
2023-10-16 13:25:00+00:00,1589.37,1625.59,1588.43,1625.46,27276.9863
2023-10-16 13:30:00+00:00,1625.47,1639.43,1620.0,1620.19,26231.1704
2023-10-16 13:35:00+00:00,1620.2,1620.2,1604.61,1613.36,15283.4885
2023-10-16 13:40:00+00:00,1613.36,1613.37,1583.42,1590.25,37258.0936
